City Code,Name,State,Year,Total Population,Attended Population (water),Water Length,Water Volume Produced,Water Volume Consumed,Attended Population (sewer),Sewer Length,Sewer Volume,Percent Served,Served Population
270915,Teotônio Vilela,AL,2014,43895,36250.0,62.5,1555.2,1555.2,25100.0,23.0,1555.2,0.8258343774917417,36250.0
270930,União dos Palmares,AL,2020,65790,51757.0,135.36,4649.07,2009.62,45286.0,70.42,808.1,0.7867001063991488,51757.0
270930,União dos Palmares,AL,2019,65611,51618.0,136.3,4598.04,1967.98,45165.0,70.34,806.2,0.7867278352715246,51618.0
270930,União dos Palmares,AL,2018,65461,51618.0,136.1,4596.09,2007.6,45165.0,70.22,806.19,0.7885305754571424,51618.0
270930,União dos Palmares,AL,2017,66477,51589.0,134.6,4123.07,1952.68,45617.0,69.8,767.8,0.7760428418851633,51589.0
270930,União dos Palmares,AL,2016,66255,50980.0,132.8,4209.0,2314.0,45166.0,69.8,784.31,0.7694513621613464,50980.0
270930,União dos Palmares,AL,2015,66017,51483.0,132.5,3850.59,2208.65,38496.0,69.3,1017.48,0.7798445854855568,51483.0
270930,União dos Palmares,AL,2014,65764,51069.0,128.37,3996.27,2289.0,38852.0,64.03,842.0,0.77654947995864,51069.0
130002,Alvarães,AM,2012,14381,2731.0,13.65,257.0,127.9,200.0,3.0,30.0,0.1899033446909116,2731.0
130008,Anamã,AM,2012,10766,4550.0,25.0,324.16,224.15,4100.0,19.0,161.5,0.4226267880364109,4550.0
130008,Anamã,AM,2011,10495,4550.0,25.0,324.16,224.15,4100.0,19.0,161.5,0.43353978084802286,4550.0
130010,Anori,AM,2020,21477,14222.0,29.7,3328.0,798.74,6000.0,13.5,290.45,0.6621967686362155,14222.0
130100,Carauari,AM,2020,28508,28508.0,48.25,2023.5,799.3,6000.0,20.0,113.0,1.0,28508.0
130100,Carauari,AM,2019,28294,24902.0,46.01,2737.2,1071.12,6000.0,20.0,113.0,0.8801159256379444,24902.0
130100,Carauari,AM,2018,28076,20534.0,43.81,2557.7,945.8,6000.0,20.0,100.0,0.7313719903120103,20534.0
130100,Carauari,AM,2017,28337,21534.0,43.81,2465.24,1351.49,6000.0,20.0,100.0,0.7599251861523802,21534.0
130165,Guajará,AM,2020,16937,12697.0,100.0,2010.0,1520.0,1018.0,3.3,97.0,0.7496605065832201,12697.0
130165,Guajará,AM,2019,16678,12695.0,100.0,2000.0,1500.0,1018.0,3.3,97.0,0.7611823959707399,12695.0
130165,Guajará,AM,2018,16416,12693.0,85.0,1999.0,1476.0,1015.0,3.2,95.0,0.7732090643274854,12693.0
130165,Guajará,AM,2017,16339,12589.0,75.0,1970.0,1450.0,990.0,2.9,80.0,0.7704877899504253,12589.0
130165,Guajará,AM,2016,16085,12202.0,65.0,1600.0,1300.0,950.0,2.6,70.0,0.7585949642524091,12202.0
130165,Guajará,AM,2015,15826,12000.0,30.0,950.0,900.0,650.0,2.5,50.0,0.7582459244281562,12000.0
130165,Guajará,AM,2014,15561,8000.0,28.0,780.0,700.0,500.0,2.5,45.0,0.514105777263672,8000.0
130165,Guajará,AM,2013,15291,6100.0,22.0,710.0,620.0,400.0,2.0,35.0,0.3989274736773265,6100.0
130165,Guajará,AM,2012,14396,6022.0,18.0,608.0,480.0,400.0,1.9,29.0,0.4183106418449569,6022.0
130240,Lábrea,AM,2011,38373,24638.0,50.0,1752.0,1335.0,10000.0,43.0,620.0,0.6420660360149063,24638.0
130260,Manaus,AM,2020,2219580,2164164.0,3882.0,195870.0,85010.13,487158.0,579.11,20521.0,0.9750331143729895,2164164.0
130260,Manaus,AM,2019,2182763,2128266.0,3865.45,200929.0,61492.28,434340.0,579.11,19544.57,0.9750330200759313,2128266.0
130260,Manaus,AM,2018,2145444,1961458.0,3812.23,205646.0,55492.0,266737.0,550.51,17227.5,0.9142433920437913,1961458.0
130260,Manaus,AM,2017,2130264,1901375.0,3765.78,198575.0,53152.0,261062.0,529.2,25286.8,0.8925536928756248,1901375.0
130260,Manaus,AM,2016,2094391,1838706.0,3712.81,191872.0,112534.0,213248.0,524.41,26779.35,0.8779191660009998,1838706.0
130260,Manaus,AM,2015,2057711,1757691.0,3625.08,196461.0,111868.0,213935.0,480.07,26753.51,0.8541972123393421,1757691.0
130260,Manaus,AM,2014,2020301,1695307.0,3594.78,217510.0,109602.8,199937.0,479.05,27217.1,0.8391358515389539,1695307.0
130260,Manaus,AM,2013,1982177,1641405.0,3546.11,244963.0,104043.0,175387.0,478.16,25784.04,0.8280819523180826,1641405.0
130260,Manaus,AM,2012,1861838,1816589.0,3447.61,242695.0,102271.0,511863.0,470.13,24886.41,0.9756965965889621,1816589.0
130260,Manaus,AM,2011,1832424,1751350.0,3360.03,218379.0,94120.0,491849.0,420.45,21517.0,0.9557558730948732,1751350.0
130260,Manaus,AM,2010,1802014,1730416.0,3244.0,204416.0,82045.0,383470.0,417.0,48494.29,0.9602677892624586,1730416.0
130260,Manaus,AM,2009,1738641,1674852.0,2746.0,210908.0,74498.0,209672.0,416.0,29999.0,0.9633109997981182,1674852.0
130260,Manaus,AM,2008,1709010,1559223.0,2726.0,197955.83,71974.0,191465.0,396.48,20586.0,0.912354521038496,1559223.0
130260,Manaus,AM,2007,1646602,1480030.0,2620.0,197519.93,71815.64,186471.0,367.44,20512.0,0.8988389422580563,1480030.0
130260,Manaus,AM,2006,1688524,1415768.0,2599.0,211251.1,85342.0,185050.0,341.0,19780.0,0.8384648367449915,1415768.0
130260,Manaus,AM,2005,1644690,1410073.0,2583.0,206562.0,83657.0,184109.0,341.0,18894.2,0.8573488012938608,1410073.0
130290,Maués,AM,2020,65040,32164.0,95.0,4500.72,1578.84,7360.0,32.0,814.14,0.49452644526445266,32164.0
130310,Nova Olinda do Norte,AM,2018,36721,16301.0,22.0,1197.8,1000.0,5301.0,3.0,273.75,0.443914926064105,16301.0
130310,Nova Olinda do Norte,AM,2016,35800,20800.0,640.0,1300.5,1235.5,3121.0,85.0,317.75,0.5810055865921788,20800.0
130310,Nova Olinda do Norte,AM,2015,35156,20800.0,640.0,1300.5,1235.5,3121.0,85.0,317.75,0.5916486517237456,20800.0
130310,Nova Olinda do Norte,AM,2012,31749,11527.0,57.6,1080.0,895.6,1280.0,5.0,75.0,0.36306655327726856,11527.0
130310,Nova Olinda do Norte,AM,2011,31232,11527.0,51.0,1124.0,865.32,1280.0,5.0,75.0,0.3690765881147541,11527.0
130353,Presidente Figueiredo,AM,2020,37193,15698.0,40.8,1800.0,1800.0,5000.0,19.57,620.0,0.42206866883553357,15698.0
130353,Presidente Figueiredo,AM,2017,34574,16124.0,50.0,3960.0,3000.0,16124.0,50.0,1500.0,0.4663620061317753,16124.0
130353,Presidente Figueiredo,AM,2015,32812,15698.0,40.8,1880.0,1810.0,5000.0,19.57,620.0,0.478422528343289,15698.0
130353,Presidente Figueiredo,AM,2014,31903,15263.0,40.4,1880.0,1802.0,4578.0,19.57,600.0,0.4784189574648152,15263.0
130353,Presidente Figueiredo,AM,2013,30978,14820.0,40.4,1646.3,1630.0,4446.0,19.57,1560.0,0.4784040286655046,14820.0
130353,Presidente Figueiredo,AM,2012,28652,13708.0,38.48,1529.28,1512.0,13708.0,19.57,1500.0,0.4784308250732933,13708.0
130353,Presidente Figueiredo,AM,2010,27175,20999.0,44.63,1842.0,1613.0,7800.0,20.58,412.0,0.7727322907083717,20999.0
130353,Presidente Figueiredo,AM,2009,26282,12900.0,38.0,1529.0,1512.0,3084.0,20.0,412.0,0.4908302260101971,12900.0
130353,Presidente Figueiredo,AM,2007,24360,10467.0,28.38,985.5,639.98,1420.0,22.12,94.78,0.42967980295566505,10467.0
130370,Santo Antônio do Içá,AM,2016,23378,4300.0,8.0,88.0,100.0,1010.0,8.0,88.0,0.18393361279835743,4300.0
130423,Tonantins,AM,2017,18782,9850.0,52.0,556.0,406.0,7850.0,40.0,560.0,0.5244382919816846,9850.0
130423,Tonantins,AM,2016,18632,9850.0,52.0,556.0,406.0,7850.0,40.0,560.0,0.528660369257192,9850.0
130423,Tonantins,AM,2015,18478,9850.0,52.0,456.0,406.0,7850.0,40.0,560.0,0.5330663491719884,9850.0
130423,Tonantins,AM,2012,17316,6022.0,50.0,450.0,320.0,350.0,3.03,15.0,0.34777084777084777,6022.0
160010,Amapá,AP,2020,9187,2197.0,25.4,1059.12,191.4,417.0,3.69,31.14,0.23914226624578208,2197.0
160010,Amapá,AP,2019,9109,2176.0,25.4,797.9,183.65,417.0,3.69,30.96,0.2388846196069821,2176.0
160010,Amapá,AP,2018,9029,2049.0,25.4,1055.59,180.63,417.0,3.69,32.15,0.2269354302802082,2049.0
160010,Amapá,AP,2017,8757,2112.0,25.4,822.04,182.84,459.0,3.69,31.71,0.24117848578280232,2112.0
160010,Amapá,AP,2016,8690,2078.0,25.4,1133.11,174.6,459.0,3.69,32.75,0.23912543153049481,2078.0
160010,Amapá,AP,2015,8622,1653.0,25.4,1133.11,98.44,459.0,3.69,24.24,0.19171885873347252,1653.0
160010,Amapá,AP,2014,8553,1662.0,25.4,1240.19,123.0,455.0,3.69,28.0,0.194317783233953,1662.0
160010,Amapá,AP,2013,8483,1709.0,25.4,1489.05,80.2,446.0,3.69,28.64,0.20146174702345868,1709.0
160010,Amapá,AP,2012,8213,803.0,13.36,218.86,87.04,412.0,3.69,28.88,0.09777182515524169,803.0
160010,Amapá,AP,2011,8142,803.0,13.36,218.85,87.51,412.0,3.69,28.48,0.0986244166052567,803.0
160010,Amapá,AP,2008,7745,1095.0,13.36,471.97,81.81,505.0,3.69,29.28,0.14138153647514526,1095.0
160010,Amapá,AP,2007,7492,1170.0,13.3,523.49,85.36,495.0,3.69,28.95,0.1561665776828617,1170.0
160010,Amapá,AP,2005,7413,1245.0,13.3,518.1,89.4,480.0,3.7,28.3,0.1679481991096722,1245.0
160030,Macapá,AP,2020,512902,192637.0,717.56,42338.34,10609.7,55276.0,95.61,3016.57,0.37558246994552563,192637.0
160030,Macapá,AP,2019,503327,193057.0,714.61,42072.55,10888.59,55268.0,95.61,2725.82,0.38356177991643603,193057.0
160030,Macapá,AP,2018,493634,192499.0,710.26,36041.7,12444.81,54944.0,90.37,2679.08,0.38996300903098247,192499.0
160030,Macapá,AP,2017,474706,196994.0,710.26,33488.51,12676.5,48258.0,90.37,2375.41,0.41498106196256207,196994.0
160030,Macapá,AP,2016,465495,182066.0,707.86,35326.23,11922.72,41496.0,89.29,2010.8,0.3911234277489554,182066.0
160030,Macapá,AP,2015,456171,166013.0,707.86,35278.01,10885.7,24797.0,89.29,1960.24,0.36392712381979564,166013.0
160030,Macapá,AP,2014,446757,164942.0,707.86,37861.87,8575.0,24734.0,89.29,672.0,0.36919846807100953,164942.0
160030,Macapá,AP,2013,437256,169745.0,694.52,53014.44,14015.35,26019.0,89.29,936.88,0.38820507894688694,169745.0
160030,Macapá,AP,2012,415554,166186.0,667.3,49122.99,14091.72,25099.0,89.29,2200.9,0.3999143312301169,166186.0
160030,Macapá,AP,2011,407023,166631.0,667.3,48312.04,12598.64,24679.0,89.28,1901.92,0.4093896413716178,166631.0
160030,Macapá,AP,2008,359020,196815.0,664.8,41228.93,12174.75,25620.0,89.28,1889.2,0.5482006573449947,196815.0
160030,Macapá,AP,2007,344153,39401.0,664.8,39589.98,12324.99,25610.0,89.28,1955.47,0.1144868706650821,39401.0
160030,Macapá,AP,2006,368367,200495.0,539.7,41426.1,12130.7,25190.0,89.3,2008.1,0.5442805680204795,200495.0
160030,Macapá,AP,2005,355408,194235.0,525.4,40742.0,12376.5,25085.0,89.3,1969.0,0.5465127402872192,194235.0
160040,Mazagão,AP,2020,22053,3415.0,26.46,1287.82,268.49,326.0,3.34,28.12,0.1548542148460527,3415.0
160040,Mazagão,AP,2019,21632,3415.0,26.46,1345.8,268.5,326.0,3.34,28.19,0.15786797337278108,3415.0
160040,Mazagão,AP,2018,21206,3400.0,26.46,1123.6,268.77,326.0,3.34,29.14,0.16033198151466566,3400.0
160040,Mazagão,AP,2017,20387,3372.0,26.46,1399.85,280.0,297.0,3.34,26.2,0.16539951930151567,3372.0
160040,Mazagão,AP,2016,19981,3928.0,26.46,1524.49,193.8,326.0,3.34,28.94,0.19658675741954856,3928.0
160040,Mazagão,AP,2015,19571,2448.0,26.46,1513.69,177.96,311.0,3.34,28.37,0.1250830310152777,2448.0
160040,Mazagão,AP,2014,19157,2448.0,26.46,1129.17,173.0,311.0,3.34,29.0,0.12778618781646395,2448.0
160040,Mazagão,AP,2013,18739,3242.0,12.1,725.75,175.45,345.0,3.34,30.2,0.17300816479001013,3242.0
160040,Mazagão,AP,2012,17794,2505.0,11.39,832.73,183.53,316.0,3.34,29.72,0.14077779026638193,2505.0
160040,Mazagão,AP,2011,17420,2591.0,11.39,832.73,197.87,321.0,3.34,30.88,0.1487370838117107,2591.0
160040,Mazagão,AP,2008,14418,3438.0,11.39,867.11,191.0,335.0,3.34,29.11,0.23845193508114856,3438.0
160040,Mazagão,AP,2007,13862,605.0,10.2,909.17,161.34,280.0,3.34,25.15,0.04364449574375992,605.0
160040,Mazagão,AP,2006,14259,2975.0,10.2,670.3,160.6,295.0,3.3,25.2,0.20864015709376535,2975.0
160040,Mazagão,AP,2005,13913,2805.0,10.2,670.3,147.1,295.0,3.3,24.9,0.20161000503126572,2805.0
160050,Oiapoque,AP,2020,27906,1922.0,16.8,494.48,188.2,282.0,4.66,23.35,0.06887407725937074,1922.0
160050,Oiapoque,AP,2019,27270,1922.0,16.8,542.25,177.09,282.0,4.66,23.35,0.07048038137147047,1922.0
160050,Oiapoque,AP,2018,26627,1793.0,16.8,640.35,173.0,282.0,4.66,23.04,0.06733766477635483,1793.0
160050,Oiapoque,AP,2017,25514,1781.0,16.8,650.15,174.33,273.0,4.66,22.47,0.06980481304381908,1781.0
160050,Oiapoque,AP,2016,24892,1832.0,16.8,648.61,175.62,290.0,4.66,22.91,0.07359794311425358,1832.0
160050,Oiapoque,AP,2015,24263,1819.0,16.8,562.92,177.12,273.0,4.66,23.09,0.0749701191114042,1819.0
160050,Oiapoque,AP,2014,23628,1836.0,16.8,562.91,169.0,278.0,4.66,23.0,0.07770441848654139,1836.0
160050,Oiapoque,AP,2013,22986,2224.0,16.8,649.86,169.66,299.0,4.66,23.34,0.09675454624554077,2224.0
160050,Oiapoque,AP,2012,21661,1857.0,16.0,801.33,179.6,282.0,4.66,23.42,0.08573011402982318,1857.0
160050,Oiapoque,AP,2011,21095,1666.0,16.0,801.32,180.9,286.0,4.66,23.55,0.07897606067788575,1666.0
160050,Oiapoque,AP,2008,20226,2205.0,16.0,919.92,171.72,330.0,4.66,23.76,0.10901809552061703,2205.0
160050,Oiapoque,AP,2007,19181,524.0,14.9,1051.41,174.81,335.0,4.66,23.87,0.027318700797664356,524.0
160050,Oiapoque,AP,2006,16826,2310.0,14.9,665.5,180.9,335.0,4.7,23.8,0.13728753120171164,2310.0
160050,Oiapoque,AP,2005,16226,2540.0,14.9,665.5,189.5,335.0,4.7,24.0,0.15653888820411685,2540.0
160060,Santana,AP,2020,123096,52663.0,155.06,9722.57,3138.0,1442.0,9.42,70.68,0.42782056281276404,52663.0
160060,Santana,AP,2019,121364,52834.0,155.06,9479.62,3274.02,1433.0,9.42,71.01,0.4353350252134076,52834.0
160060,Santana,AP,2018,119610,52979.0,155.06,9107.8,3370.96,1437.0,9.42,71.84,0.44293119304405987,52979.0
160060,Santana,AP,2017,115471,52785.0,155.06,9226.79,3381.79,1415.0,9.42,70.21,0.4571277636809242,52785.0
160060,Santana,AP,2016,113854,52961.0,155.06,9238.26,3196.08,1397.0,9.42,69.84,0.46516591424104553,52961.0
160060,Santana,AP,2015,112218,52794.0,155.06,11395.68,2552.65,1374.0,9.42,67.21,0.4704592846067476,52794.0
160060,Santana,AP,2014,110565,52229.0,155.06,7652.02,2373.0,1370.0,9.42,35.0,0.4723827612716502,52229.0
160060,Santana,AP,2013,108897,53200.0,154.2,13368.38,2855.25,1338.0,9.42,35.28,0.4885350376961716,53200.0
160060,Santana,AP,2012,104407,52079.0,127.7,8942.57,2672.42,1406.0,9.42,72.66,0.4988075512178302,52079.0
160060,Santana,AP,2011,102861,51302.0,127.7,9236.84,2981.86,1442.0,9.42,68.67,0.498750741291646,51302.0
160060,Santana,AP,2008,95733,56105.0,127.7,10233.96,2801.41,1610.0,9.42,70.32,0.5860570545162065,56105.0
160060,Santana,AP,2007,92098,10934.0,127.7,11709.77,2805.44,1575.0,9.42,69.44,0.11872136202740559,10934.0
160060,Santana,AP,2006,101864,54920.0,117.7,13218.7,2733.3,1570.0,9.4,69.6,0.5391502395350664,54920.0
160060,Santana,AP,2005,98600,48500.0,117.7,13418.1,2296.8,1575.0,9.4,70.2,0.4918864097363083,48500.0
160005,Serra do Navio,AP,2020,5488,1890.0,7.95,1142.53,199.86,1848.0,7.67,145.34,0.34438775510204084,1890.0
160005,Serra do Navio,AP,2019,5397,1890.0,7.95,1171.93,199.6,1848.0,7.67,145.41,0.35019455252918286,1890.0
160005,Serra do Navio,AP,2018,5306,1894.0,7.95,1160.53,198.1,1852.0,7.67,144.26,0.3569543912551828,1894.0
160005,Serra do Navio,AP,2017,5111,2126.0,7.95,1206.67,197.89,1855.0,7.67,142.18,0.4159655644687928,2126.0
160005,Serra do Navio,AP,2016,5025,1901.0,7.95,1197.26,153.14,1859.0,7.67,111.67,0.3783084577114428,1901.0
160005,Serra do Navio,AP,2015,4938,1905.0,7.95,998.6,108.55,1863.0,7.67,78.76,0.38578371810449574,1905.0
160005,Serra do Navio,AP,2014,4850,1905.0,7.95,1125.83,108.0,1863.0,7.67,77.0,0.39278350515463917,1905.0
160005,Serra do Navio,AP,2013,4761,2312.0,7.95,1450.63,108.0,1863.0,7.67,76.89,0.48561226633060284,2312.0
160005,Serra do Navio,AP,2012,4545,1905.0,7.84,1450.63,108.3,1863.0,7.67,78.61,0.41914191419141916,1905.0
160005,Serra do Navio,AP,2011,4464,1904.0,7.84,1450.63,108.3,1863.0,7.67,76.89,0.4265232974910394,1904.0
290020,Abaré,BA,2020,20347,12133.0,69.69,626.9,377.0,6406.0,26.6,203.57,0.5963041234580037,12133.0
290020,Abaré,BA,2019,20086,12783.0,68.48,629.08,375.52,6793.0,25.04,197.51,0.6364134222841781,12783.0
290020,Abaré,BA,2018,19814,12540.0,68.33,623.57,384.36,6446.0,24.98,194.67,0.6328858382961542,12540.0
290020,Abaré,BA,2017,20189,12861.0,68.32,692.61,406.28,6701.0,24.89,207.43,0.637030065877458,12861.0
290020,Abaré,BA,2016,19939,13014.0,68.33,649.45,424.61,6919.0,24.76,219.19,0.6526907066552987,13014.0
290020,Abaré,BA,2015,19574,12855.0,68.33,634.06,439.08,6548.0,24.76,203.74,0.6567385307039951,12855.0
290020,Abaré,BA,2014,19290,11812.0,65.25,345.37,253.46,6197.0,24.76,184.33,0.6123379989631934,11812.0
290020,Abaré,BA,2013,18989,6925.0,17.84,287.75,202.0,4993.0,24.74,95.15,0.36468481752593607,6925.0
290060,Aiquara,BA,2013,4767,2740.0,7.48,112.58,108.6,4767.0,4.0,98.0,0.5747849800713237,2740.0
290060,Aiquara,BA,2012,4536,2816.0,7.42,113.28,112.39,4536.0,4.0,96.0,0.6208112874779541,2816.0
290060,Aiquara,BA,2011,4569,2745.0,7.42,118.74,115.59,4569.0,4.0,96.0,0.6007879185817465,2745.0
290070,Alagoinhas,BA,2020,152327,147141.0,637.3,19166.0,5954.5,53721.0,133.7,1782.5,0.9659548208787674,147141.0
290070,Alagoinhas,BA,2019,151596,146185.0,626.3,18330.0,5145.0,52717.0,100.18,1738.0,0.9643064460803715,146185.0
290070,Alagoinhas,BA,2018,150832,131804.0,621.53,17400.0,6957.0,48858.0,98.0,1586.0,0.8738463986421979,131804.0
290070,Alagoinhas,BA,2017,155979,152882.0,616.1,15700.0,6886.0,46753.0,70.0,1320.0,0.9801447630770809,152882.0
290070,Alagoinhas,BA,2016,155362,155362.0,614.0,15635.0,6226.0,35962.0,70.0,1174.0,1.0,155362.0
290070,Alagoinhas,BA,2015,154495,152803.0,610.0,14813.0,8460.0,32693.0,70.0,1750.0,0.9890481892617884,152803.0
290070,Alagoinhas,BA,2014,153560,151879.0,550.0,13437.0,7770.0,29588.0,60.0,722.0,0.9890531388382391,151879.0
290070,Alagoinhas,BA,2012,143460,143460.0,422.1,13905.0,13905.0,15142.0,22.5,950.0,1.0,143460.0
290070,Alagoinhas,BA,2011,142870,142870.0,421.2,12835.0,10533.0,15080.0,4.0,750.0,1.0,142870.0
290070,Alagoinhas,BA,2010,141949,135569.0,420.0,11667.43,8612.0,8227.0,130.0,479.0,0.9550542800583308,135569.0
290070,Alagoinhas,BA,2009,137810,132716.0,400.0,11235.0,8293.0,7910.0,126.0,473.0,0.9630360641462884,132716.0
290070,Alagoinhas,BA,2007,132725,128628.0,403.0,9756.3,9455.09,5804.0,96.5,307.37,0.9691316632134112,128628.0
290070,Alagoinhas,BA,2006,139818,128628.0,392.4,9645.0,9316.0,10258.0,27.8,89.0,0.9199673861734541,128628.0
290070,Alagoinhas,BA,2005,138366,121106.0,380.7,11084.0,8966.0,8986.0,24.2,38.0,0.8752583727216223,121106.0
290100,Amargosa,BA,2020,37441,27173.0,191.17,1467.26,1073.75,856.0,2.71,29.23,0.7257551881627093,27173.0
290100,Amargosa,BA,2019,37241,32697.0,170.5,1519.76,1029.92,953.0,2.71,28.59,0.8779839424290432,32697.0
290100,Amargosa,BA,2018,37031,32695.0,169.17,1401.39,1017.03,986.0,2.71,29.97,0.882908914153007,32695.0
290100,Amargosa,BA,2017,38259,32576.0,165.02,1308.03,1016.66,987.0,1.35,28.12,0.8514597872396038,32576.0
290100,Amargosa,BA,2016,38041,32620.0,147.63,1450.75,1099.77,1003.0,1.35,28.8,0.857495859730291,32620.0
290100,Amargosa,BA,2015,37807,32742.0,149.21,1262.72,1068.56,1043.0,1.35,19.1,0.8660301002459861,32742.0
290100,Amargosa,BA,2014,37557,32326.0,147.19,1312.25,1062.77,436.0,1.35,13.84,0.8607183747370664,32326.0
290100,Amargosa,BA,2013,37081,31994.0,142.91,1238.57,1076.93,439.0,12.17,12.86,0.8628138399719533,31994.0
290100,Amargosa,BA,2012,34845,32360.0,142.08,1341.22,1143.53,353.0,12.17,8.14,0.9286841727651026,32360.0
290135,Andorinha,BA,2013,14936,9594.0,149.0,335.24,262.94,7408.0,18.57,209.0,0.6423406534547402,9594.0
290135,Andorinha,BA,2012,14209,8792.0,23.44,105.97,105.97,7408.0,18.57,204.5,0.6187627559997185,8792.0
290135,Andorinha,BA,2011,14310,8433.0,23.44,282.97,228.27,7408.0,17.09,200.0,0.5893081761006289,8433.0
290160,Antas,BA,2020,19479,10042.0,60.12,438.77,287.57,12000.0,40.0,1500.0,0.5155295446378151,10042.0
290210,Araci,BA,2020,54648,32886.0,355.69,1234.99,831.86,20927.0,2247.75,1472.72,0.6017786561264822,32886.0
290210,Araci,BA,2019,54379,26603.0,67.67,940.15,767.5,18400.0,2247.74,1474.06,0.48921458651317606,26603.0
290210,Araci,BA,2018,54099,26847.0,59.59,931.84,786.41,18346.0,1987.75,1481.04,0.49625686241889866,26847.0
290210,Araci,BA,2017,55935,27340.0,59.35,953.95,766.82,17689.0,1468.74,1478.83,0.48878162152498433,27340.0
290210,Araci,BA,2016,55637,26846.0,56.16,960.68,789.04,20572.0,1577.74,1477.69,0.48252062476409585,26846.0
290210,Araci,BA,2015,56370,26781.0,53.21,952.17,764.85,1035.0,1.7,21.37,0.4750931346460883,26781.0
290210,Araci,BA,2014,56023,26715.0,49.76,921.25,751.29,27522.0,48.15,991.83,0.47685771915106295,26715.0
290210,Araci,BA,2013,55655,24961.0,49.72,848.5,688.5,21503.0,44.11,908.64,0.4484951936034498,24961.0
290210,Araci,BA,2012,52325,25010.0,49.71,752.6,692.09,21406.0,35.01,721.15,0.47797419971333016,25010.0
290210,Araci,BA,2010,51651,20215.0,49.72,689.62,637.4,16692.0,33.24,667.26,0.3913767400437552,20215.0
290230,Aratuípe,BA,2020,8837,5441.0,25.96,324.53,168.23,5666.0,23.0,190.89,0.615706687789974,5441.0
290260,Baixa Grande,BA,2020,20449,12304.0,49.07,656.49,439.98,2194.0,26.0,21.17,0.6016920142794269,12304.0
290260,Baixa Grande,BA,2019,20468,12740.0,48.71,647.24,409.1,4500.0,9.2,403.25,0.6224350205198358,12740.0
290265,Banzaê,BA,2020,13240,4530.0,16.01,251.46,156.16,750.0,3.4,10.0,0.3421450151057402,4530.0
290265,Banzaê,BA,2019,13229,5851.0,15.89,251.35,148.83,750.0,3.4,10.0,0.44228588706629374,5851.0
290265,Banzaê,BA,2018,13217,5866.0,15.89,272.26,150.71,750.0,3.4,10.0,0.443822350003783,5866.0
290265,Banzaê,BA,2014,12560,5621.0,15.58,210.45,150.04,3100.0,9.0,350.0,0.447531847133758,5621.0
290265,Banzaê,BA,2013,12534,5611.0,15.41,223.09,152.04,3100.0,9.0,350.0,0.44766235838519225,5611.0
290265,Banzaê,BA,2012,11840,5521.0,15.28,235.0,149.83,3100.0,9.0,35.0,0.4663006756756757,5521.0
290265,Banzaê,BA,2010,11814,4614.0,14.76,159.7,139.0,4042.0,12.0,17.65,0.3905535804977146,4614.0
290265,Banzaê,BA,2009,11157,4726.0,14.76,184.03,139.06,4500.0,10.5,17.65,0.4235905709420095,4726.0
290280,Barra da Estiva,BA,2020,20392,20392.0,107.6,1542.7,832.02,10115.0,112.0,460.0,1.0,20392.0
290280,Barra da Estiva,BA,2019,20598,20598.0,107.6,1544.4,829.98,10115.0,90.0,420.0,1.0,20598.0
290280,Barra da Estiva,BA,2018,20813,20812.0,107.6,1141.71,828.49,10220.0,75.0,350.0,0.9999519531062316,20812.0
290280,Barra da Estiva,BA,2017,22082,22082.0,104.46,1144.36,829.31,8600.0,70.0,350.0,1.0,22082.0
290280,Barra da Estiva,BA,2015,22394,18982.0,97.93,803.85,688.19,8600.0,63.0,300.0,0.8476377601143164,18982.0
290280,Barra da Estiva,BA,2014,22566,18008.0,93.93,774.11,659.33,8100.0,60.0,297.0,0.7980147123991846,18008.0
290280,Barra da Estiva,BA,2013,22409,17802.0,78.82,775.7,659.39,8000.0,55.0,261.0,0.7944129590789415,17802.0
